,index,doc_id,token,token_order,lemma,ent_type,tag,dep,pos,is_stop,is_alpha,is_digit,is_punct,syllables,syllables_count,frec,ncategorias
1309,0,104,está,0,estar,PER,VERB,ROOT,VERB,True,True,False,False,"['es', 'tá']",2.0,6105,4
1310,1,104,este,1,este,,DET,det,DET,True,True,False,False,"['es', 'te']",2.0,7736,5
1311,2,104,balcón,2,balcón,,NOUN,nsubj,NOUN,False,True,False,False,"['bal', 'cón']",2.0,149,1
1312,3,104,sobre,3,sobre,,ADP,case,ADP,True,True,False,False,"['so', 'bre']",2.0,8172,6
1313,4,104,suipacha,4,Suipacha,PER,PROPN,nmod,PROPN,False,True,False,False,"['sui', 'pa', 'cha']",3.0,,
1314,5,104,lleno,5,lleno,,ADJ,amod,ADJ,False,True,False,False,['lleno'],1.0,304,4
1315,6,104,de,6,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1316,7,104,alba,7,alba,,NOUN,nmod,NOUN,False,True,False,False,"['al', 'ba']",2.0,98,3
1317,9,104,los,9,el,,DET,det,DET,True,True,False,False,['los'],1.0,83522,6
1318,10,104,primeros,10,primero,,ADJ,amod,ADJ,True,True,False,False,"['pri', 'me', 'ros']",3.0,902,2
1319,11,104,sonidos,11,sonido,,NOUN,appos,NOUN,False,True,False,False,"['so', 'ni', 'dos']",3.0,100,1
1320,12,104,de,12,de,,ADP,case,ADP,True,True,False,False,['de'],1.0,264834,4
1321,13,104,la,13,el,,DET,det,DET,True,True,False,False,['la'],1.0,192562,6
1322,14,104,ciudad,14,ciudad,,NOUN,nmod,NOUN,False,True,False,False,"['ciu', 'dad']",2.0,1519,2
